Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,MBUSI NACW STA #1,3588 Bibbville Rd,,Woodstock,AL,35188,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.199852,-87.180504,2024-02-12,312813,2024-02-12 00:43:21 UTC,,,,2023-10-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MBUSI NACW STA #6,3588 Bibbville Rd,,Woodstock,AL,35188,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.19971,-87.180551,2024-02-12,312814,2024-02-12 00:43:21 UTC,,,,2023-10-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MBUSI NACW STA #2,3588 Bibbville Rd,,Woodstock,AL,35188,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.199802,-87.180504,2024-02-12,312815,2024-02-12 00:43:22 UTC,,,,2023-10-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MBUSI NACW STA #4,3588 Bibbville Rd,,Woodstock,AL,35188,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.199726,-87.18049,2024-02-12,312816,2024-02-12 00:43:22 UTC,,,,2023-10-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,RaceTrac,204 Grace St,,Oxford,AL,36203,,800-636-0986,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,2,,CHARGELAB,http://www.chargelab.co/,GPS,33.6030184923313,-85.8319260147489,2023-11-09,313101,2024-01-31 22:07:01 UTC,P,,,2023-10-12,,,,,J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,$0.30 per kWh,,,,,,,,,,false,,,,,,,,LD,false
ELEC,John H Jackson Community Cente,1002 W Carter Street,,Orlando,AL,32805,,1-833-789-1400,E,,Public,24 hours daily,,,,,,2,,,CHARGEUP,https://www.novacharge.net/chargeup,GPS,28.533596,-81.394303,2024-02-12,313925,2024-02-12 01:39:23 UTC,,,,2023-10-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Alabama Power,600 N 18th Street,,Birmingham,AL,35203,,1-833-789-1400,E,,Public,24 hours daily,,,,,,1,,,CHARGEUP,https://www.novacharge.net/chargeup,GPS,33.5180081,-86.812894,2024-02-12,313994,2024-02-12 01:39:29 UTC,,,,2023-10-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Inkwell on Grandview Apartments,3560 Grandview Parkway,,Birmingham,AL,35243,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,33.44010634048745,-86.71767598509084,2024-02-12,314006,2024-02-12 00:01:25 UTC,,,,2023-10-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,395 County Road 159 (US-39D-8LL-2),395 County Road 159,,Bryant,AL,35958,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,34.98177,-85.61729,2024-02-12,314089,2024-02-12 01:37:07 UTC,,,,2022-11-16,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,395 County Road 159 (US-39D-8LL-1),395 County Road 159,,Bryant,AL,35958,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,34.98177,-85.61728,2024-02-12,314199,2024-02-12 01:37:07 UTC,,,,2022-11-16,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Landers McLarty Subaru,5790 University Drive,,Huntsville,AL,35816,,888-998-2546,E,,Public,Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,34.74043,-86.664043,2024-02-12,315617,2024-02-12 00:00:49 UTC,,,,2023-10-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HOBO PANTRY 18 HOBO #18 DC1,16566 US-431,,Headland,AL,36345,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,31.356599,-85.327899,2024-02-12,316410,2024-02-12 01:16:39 UTC,,,,2023-11-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HOBO PANTRY 18 HOBO #18 DC2,16566 US-431,,Headland,AL,36345,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,31.356609,-85.327739,2024-02-12,316411,2024-02-12 01:16:39 UTC,,,,2023-11-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Crowne at Cahaba River,5050 Cahaba River Road,,Birmingham,AL,35243,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,33.42795664405636,-86.7243345037034,2024-02-12,316576,2024-02-12 00:07:54 UTC,,,,2023-11-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,APC CHQ,600 North 18th St,,Birmingham,AL,35203,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,33.5180081,-86.8128941,2024-02-12,316650,2024-02-12 00:02:09 UTC,,,,2023-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Shipt Tower station location,"420 20th Street North Suite 1850",,Birmingham,AL,35203,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,33.5176311,-86.8084215,2024-02-12,316771,2024-02-12 00:05:51 UTC,,,,2020-03-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Prattville Town Center - Tesla Supercharger,2754 Legends Pkwy,,Prattville,AL,36066,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,32.458534,-86.395889,2023-11-09,316907,2024-01-31 22:07:01 UTC,P,,,2023-11-02,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.37 per kWh,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Sunny King Ford,1507 South Quintard Avenue,,Anniston,AL,36201,,888-998-2546,E,,Public,24 hours daily,,,,,,5,1,,Blink Network,http://www.blinkcharging.com/,GPS,33.62816790072881,-85.82598695767192,2024-02-12,317958,2024-02-12 00:03:07 UTC,,,,2023-11-09,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Domino's Pizza,809 S Eufaula Ave,,Eufaula,AL,36027,,888-385-6671,E,,Public,24 hours daily,A D Debit M V,,,,,1,,,LOOP,https://evloop.io,GPS,31.8838531050818,-85.1451424779327,,318194,2023-11-10 04:51:07 UTC,P,,,2023-11-09,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,$0.04 per kWh; $1.00 per session,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Domino's Pizza,2115 E Main St,,Dothan,AL,36301,,888-385-6671,E,,Public,24 hours daily,A D Debit M V,,,,,1,,,LOOP,https://evloop.io,GPS,31.2152736371717,-85.3597710639366,,318195,2023-11-10 04:51:07 UTC,P,,,2023-11-09,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,$0.04 per kWh; $1.00 per session,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Sam Boswell Honda,611 Boll Weevil Circle,,Enterprise,AL,36330,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,31.31636316575988,-85.8314054037271,2024-02-12,319848,2024-02-12 00:01:49 UTC,,,,2023-11-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,FAIRHOPE PLANTATIONPNT 1,84 Plantation Pointe Road,,Fairhope,AL,36532,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.524233,-87.885154,2024-02-12,320251,2024-02-12 01:17:32 UTC,,,,2023-11-18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ALLEN FOOD 11 ALLENFOOD 9-1,42020 US-280,,Sylacauga,AL,35150,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.165463,-86.277934,2024-02-12,320329,2024-02-12 01:16:57 UTC,,,,2023-11-21,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ALLEN FOOD 11 ALLENFOOD 9-2,42020 US-280,,Sylacauga,AL,35150,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.165416,-86.277941,2024-02-12,320330,2024-02-12 01:16:57 UTC,,,,2023-11-21,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MITCHELL HYUNDA STATION 1,1600 E Park Ave,,Enterprise,AL,36330,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,31.306362,-85.82118,2024-02-12,320543,2024-02-12 01:17:47 UTC,,,,2023-11-23,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,FAIRHOPE PLANTATIONPNT 2,84 Plantation Pointe Rd,,Fairhope,AL,36532,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.524146,-87.885153,2024-02-12,320731,2024-02-12 01:17:32 UTC,,,,2023-11-28,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Lowe's Home Improvement - Tesla Supercharger,235 Colonial Promenade Pkwy,,Alabaster,AL,35007,,877-798-3752,E,,Public - Credit card at all times,24 hours daily; for Tesla use only,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,33.2319,-86.804074,2024-01-09,322284,2024-01-31 22:07:01 UTC,P,,,2023-12-07,,,,,TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,$0.34 per kWh,,,,,,,,,,false,,,,,,,,LD,false
ELEC,MITCHELL HYUNDA STATION 2,1600 E Park Ave,,Enterprise,AL,36330,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,31.306347,-85.82123,2024-02-12,322583,2024-02-12 01:17:47 UTC,,,,2023-12-13,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Target Homewood #T2796,531 Brookwood Village,,Homewood,AL,35209,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,33.467142,-86.7750998,2024-02-11,323109,2024-02-11 23:57:07 UTC,,,,2023-12-20,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Holiday Inn - Guin,5750 AL-44,,Guin,AL,35563,,1-800-489-1588,E,,Public,24 hours daily,,,,,,,8,,FCN,https://francisenergy.com,GPS,34.01006,-87.8352894,2024-02-12,323467,2024-02-12 01:40:13 UTC,,,,2023-12-23,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Joe Bullard Automotive Group,1151 East Interstate 65 Service Road South,,Mobile,AL,36606,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,30.665879040192507,-88.12599402519969,2024-02-12,324345,2024-02-12 00:05:34 UTC,,,,2023-10-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LEGACY #6 LEGACY DC2,6001 Boll Weevil Circle,,Enterprise,AL,36330,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,31.292282,-85.848315,2024-02-12,326831,2024-02-12 01:19:12 UTC,,,,2024-01-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Candlewood Suites Tuscaloosa,651 E Skyland Blvd,,Tuscaloosa,AL,35405,,800-351-2110,E,,Public,24 hours daily,ANDROID_PAY APPLE_PAY,,,,,6,,,Non-Networked,,200-8,33.16712,-87.52772,,326936,2024-01-29 19:56:48 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,$0.25 per kWh,,,,,,,,,,false,,,,,,,,LD,false
ELEC,BUCEES BALDWIN ROBERTSDALE 1-2,20403 County Road 68,,Robertsdale,AL,36567,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.635171,-87.675168,2024-02-12,326985,2024-02-12 01:19:06 UTC,,,,2024-01-30,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BUCEES BALDWIN ROBERTSDALE 3-4,20403 County Road 68,,Robertsdale,AL,36567,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.635118,-87.675168,2024-02-12,326986,2024-02-12 01:19:06 UTC,,,,2024-01-30,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BUCEES BALDWIN ROBERTSDALE 5-6,20403 County Road 68,,Robertsdale,AL,36567,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.635062,-87.675166,2024-02-12,326987,2024-02-12 01:19:06 UTC,,,,2024-01-30,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LEGACY #6 LEGACY DC1,6001 Boll Weevil Circle,,Enterprise,AL,36330,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,31.292193,-85.848178,2024-02-12,326995,2024-02-12 01:19:12 UTC,,,,2024-01-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Lynch Chevrolet Cadillac,154 Westcreek Pkwy,,Auburn,AL,36830,,866-816-7584,E,,Public,,,,,,,,1,,EV Connect,http://evconnect.com/,GPS,32.559774,-85.499713,2024-02-12,327126,2024-02-12 01:32:16 UTC,,,,2024-01-31,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BUCEES LEEDS LEEDS 5-6,6900 Buc-ee's Blvd,,Leeds,AL,35094,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.54379,-86.585453,2024-02-12,327977,2024-02-12 01:18:55 UTC,,,,2024-02-09,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BUCEES LEEDS LEEDS 1-2,6900 Buc-ee's Blvd,,Leeds,AL,35094,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.543926,-86.585287,2024-02-12,327978,2024-02-12 01:18:55 UTC,,,,2024-02-09,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BUCEES LEEDS LEEDS 3-4,6900 Buc-ee's Blvd,,Leeds,AL,35094,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.543874,-86.585356,2024-02-12,327979,2024-02-12 01:18:56 UTC,,,,2024-02-09,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
